fieldid,ra,dec,time,limmag,exptime,prob,airmass,filt,success
694,3.4686,40.55,59886.19104,21.52886,240,0.00311,1.02111,ztfr,-1
1598,15.77495,22.55,59886.19393,21.52886,240,0.00283,1.08332,ztfr,-1
555,37.62436,18.95,59886.19683,21.52886,240,0.00348,1.32938,ztfr,-1
506,50.66337,11.75,59886.19972,21.52886,240,0.00272,1.73613,ztfr,-1
557,52.124,18.95,59886.20261,21.52886,240,0.00255,1.60817,ztfr,-1
698,37.42753,40.55,59886.20551,21.52886,240,0.00235,1.18738,ztfr,-1
737,12.25,47.75,59886.2084,21.52886,240,0.00273,1.05092,ztfr,-1
733,338.1744,40.55,59886.2113,21.52886,240,0.00217,1.05397,ztfr,-1
768,312.24615,47.75,59886.21419,21.52886,240,0.00219,1.281,ztfr,-1
690,329.43922,33.35,59886.21708,21.52886,240,0.00218,1.11903,ztfr,-1
729,304.26859,40.55,59886.21998,21.52886,240,0.00199,1.44769,ztfr,-1
770,332.10164,47.75,59886.22287,21.52886,240,0.00198,1.12942,ztfr,-1
1641,331.61757,22.55,59886.22576,21.52886,240,0.00196,1.16523,ztfr,-1
296,15.79096,-17.05,59886.22866,21.52886,240,0.00422,1.59613,ztfr,-1
503,29.71062,11.75,59886.23155,21.52886,240,0.00228,1.15569,ztfr,-1
453,47.3044,4.55,59886.23444,21.52886,240,0.00228,1.45741,ztfr,-1
452,40.29352,4.55,59886.23734,21.52886,240,0.00216,1.32583,ztfr,-1
606,46.1152,26.15,59886.24023,21.52886,240,0.00213,1.18117,ztfr,-1
607,53.6408,26.15,59886.24312,21.52886,240,0.00191,1.26174,ztfr,-1
554,30.37455,18.95,59886.24602,21.52886,240,0.00174,1.07722,ztfr,-1
1548,22.92217,15.35,59886.24891,21.52886,240,0.0018,1.06441,ztfr,-1
504,36.69487,11.75,59886.2518,21.52886,240,0.00167,1.15336,ztfr,-1
402,43.87981,-2.65,59886.2547,21.52886,240,0.0016,1.41545,ztfr,-1
1496,22.53916,8.15,59886.25759,21.52886,240,0.00154,1.11059,ztfr,-1
501,15.74212,11.75,59886.26049,21.52886,240,0.00159,1.07494,ztfr,-1
1645,0.76047,29.75,59886.26338,21.52886,240,0.00151,1.03633,ztfr,-1
774,17.54512,54.95,59886.26627,21.52886,240,0.00158,1.07662,ztfr,-1
829,313.33333,62.15,59886.26917,21.52886,240,0.00193,1.56778,ztfr,-1
800,302.18847,54.95,59886.27206,21.52886,240,0.00195,1.8534,ztfr,-1
767,302.47146,47.75,59886.27495,21.52886,240,0.00176,1.9812,ztfr,-1
730,312.82187,40.55,59886.27785,21.52886,240,0.00167,1.76071,ztfr,-1
802,324.38344,54.95,59886.28074,21.52886,240,0.00159,1.45208,ztfr,-1
801,313.28596,54.95,59886.28363,21.52886,240,0.00142,1.67842,ztfr,-1
852,334.28571,69.35,59886.28653,21.52886,240,0.00117,1.44162,ztfr,-1
833,8.57143,69.35,59886.28942,21.52886,240,0.00098,1.2628,ztfr,-1
739,32.32418,47.75,59886.29231,21.52886,240,0.0013,1.03421,ztfr,-1
655,55.06078,33.35,59886.29521,21.52886,240,0.00156,1.07262,ztfr,-1
558,59.37382,18.95,59886.2981,21.52886,240,0.00154,1.14699,ztfr,-1
654,47.277,33.35,59886.30099,21.52886,240,0.00147,1.02628,ztfr,-1
608,61.1664,26.15,59886.30389,21.52886,240,0.00131,1.10872,ztfr,-1
604,31.064,26.15,59886.30678,21.52886,240,0.00123,1.0086,ztfr,-1
699,45.9756,40.55,59886.30968,21.52886,240,0.00115,1.02047,ztfr,-1
700,54.52367,40.55,59886.31257,21.52886,240,0.00114,1.0432,ztfr,-1
695,11.9,40.4,59886.31546,21.52886,240,0.00114,1.07248,ztfr,-1
1690,345.44111,29.75,59886.31836,21.52886,240,0.00126,1.40108,ztfr,-1
647,353.436,26.15,59886.32125,21.52886,240,0.00093,1.30372,ztfr,-1
1547,15.96916,15.35,59886.32414,21.52886,240,0.00098,1.13468,ztfr,-1
1392,22.61156,-6.25,59886.32704,21.52886,240,0.00126,1.3725,ztfr,-1
1444,26.02046,0.95,59886.32993,21.52886,240,0.00077,1.23114,ztfr,-1
1647,15.90016,29.75,59886.33282,21.52886,240,0.00072,1.09014,ztfr,-1
776,38.72562,54.95,59886.33572,21.52886,240,0.00091,1.07874,ztfr,-1
853,351.42857,69.35,59886.33861,21.52886,240,0.00095,1.45511,ztfr,-1
1734,355.487,36.95,59886.3415,21.52886,240,0.00075,1.33024,ztfr,-1
648,0.57433,33.35,59886.3422,21.52886,240,0.07091,1.27104,ztfi,-1
692,345.00678,33.35,59886.34509,21.52886,240,0.06114,1.60543,ztfi,-1
693,352.79056,33.35,59886.34799,21.52886,240,0.06071,1.44205,ztfi,-1
602,16.0128,26.15,59886.35088,21.52886,240,0.05062,1.15441,ztfi,-1
601,8.4872,26.15,59886.35377,21.52886,240,0.04109,1.25433,ztfi,-1
502,22.72637,11.75,59886.35667,21.52886,240,0.0394,1.20892,ztfi,-1
649,8.35811,33.35,59886.35956,21.52886,240,0.03717,1.25006,ztfi,-1
552,15.87491,18.95,59886.36245,21.52886,240,0.0319,1.24805,ztfi,-1
553,23.12473,18.95,59886.36535,21.52886,240,0.02738,1.17616,ztfi,-1
399,22.79327,-2.65,59886.36824,21.52886,240,0.02501,1.48453,ztfi,-1
450,26.27176,4.55,59886.37113,21.52886,240,0.01991,1.31615,ztfi,-1
449,19.26088,4.55,59886.37403,21.52886,240,0.01426,1.44292,ztfi,-1
347,19.29919,-9.85,59886.37692,21.52886,240,0.01372,1.8557,ztfi,-1
605,38.5896,26.15,59886.37981,21.52886,240,0.00617,1.06406,ztfi,-1
738,22.28709,47.75,59886.38271,21.52886,240,0.00674,1.1852,ztfi,-1
697,28.87947,40.55,59886.3856,21.52886,240,0.0063,1.12685,ztfi,-1
773,6.95487,54.95,59886.38849,21.52886,240,0.00543,1.3973,ztfi,-1
650,16.14189,33.35,59886.39139,21.52886,240,0.00514,1.30304,ztfi,-1
653,39.49322,33.35,59886.39428,21.52886,240,0.00496,1.07519,ztfi,-1
1646,8.59984,29.75,59886.39718,21.52886,240,0.00485,1.51721,ztfi,-1
735,355.0372,40.55,59886.40007,21.52886,240,0.00492,1.82178,ztfi,-1
804,345.77437,54.95,59886.40296,21.52886,240,0.00493,1.95914,ztfi,-1
805,356.36462,54.95,59886.40586,21.52886,240,0.00435,1.69905,ztfi,-1
600,0.9616,26.15,59886.40875,21.52886,240,0.00402,1.98677,ztfi,-1
603,23.5384,26.15,59886.41164,21.52886,240,0.00438,1.34555,ztfi,-1
556,44.87418,18.95,59886.41454,21.52886,240,0.00392,1.13952,ztfi,-1
505,43.67912,11.75,59886.41743,21.52886,240,0.00382,1.21929,ztfi,-1
652,31.70944,33.35,59886.42032,21.52886,240,0.00364,1.23135,ztfi,-1
555,37.62436,18.95,59886.42322,21.52886,240,0.00348,1.25049,ztfi,-1
1598,15.77495,22.55,59886.42611,21.52886,240,0.00283,1.71228,ztfi,-1
694,3.4686,40.55,59886.429,21.52886,240,0.00311,1.89486,ztfi,-1
737,12.25,47.75,59886.4319,21.52886,240,0.00273,1.58952,ztfi,-1
698,37.42753,40.55,59886.43479,21.52886,240,0.00235,1.21221,ztfi,-1
557,52.124,18.95,59886.43768,21.52886,240,0.00255,1.14906,ztfi,-1
506,50.66337,11.75,59886.44058,21.52886,240,0.00272,1.23446,ztfi,-1
503,29.71062,11.75,59886.44347,21.52886,240,0.00228,1.66771,ztfi,-1
453,47.3044,4.55,59886.44636,21.52886,240,0.00228,1.40841,ztfi,-1
452,40.29352,4.55,59886.44926,21.52886,240,0.00216,1.57865,ztfi,-1
606,46.1152,26.15,59886.45215,21.52886,240,0.00213,1.22604,ztfi,-1
607,53.6408,26.15,59886.45505,21.52886,240,0.00191,1.15405,ztfi,-1
554,30.37455,18.95,59886.45794,21.52886,240,0.00174,1.67302,ztfi,-1
504,36.69487,11.75,59886.46083,21.52886,240,0.00167,1.64535,ztfi,-1
402,43.87981,-2.65,59886.46373,21.52886,240,0.0016,1.82307,ztfi,-1
558,59.37382,18.95,59886.46662,21.52886,240,0.00154,1.17945,ztfi,-1
655,55.06078,33.35,59886.46951,21.52886,240,0.00156,1.16792,ztfi,-1
654,47.277,33.35,59886.47241,21.52886,240,0.00147,1.2746,ztfi,-1
774,17.54512,54.95,59886.4753,21.52886,240,0.00158,1.79297,ztfi,-1
739,32.32418,47.75,59886.47819,21.52886,240,0.0013,1.51677,ztfi,-1
604,31.064,26.15,59886.48109,21.52886,240,0.00123,1.81211,ztfi,-1
608,61.1664,26.15,59886.48398,21.52886,240,0.00131,1.1841,ztfi,-1
699,45.9756,40.55,59886.48687,21.52886,240,0.00115,1.34902,ztfi,-1
700,54.52367,40.55,59886.48977,21.52886,240,0.00114,1.24378,ztfi,-1
776,38.72562,54.95,59886.49266,21.52886,240,0.00091,1.48251,ztfi,-1
